Unnamed: 0,movie_id,original_language,original_title,popularity,release_date,title,vote_average,vote_count,genres
9619,339987,en,The Exception,12.767,2017-06-02,The Exception,7.0,381,"[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]"
9620,228108,en,The Road Within,11.025,2014-10-24,The Road Within,7.0,337,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
9621,97367,en,The Place Beyond the Pines,21.965,2013-03-14,The Place Beyond the Pines,7.0,4390,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
9622,77174,en,ParaNorman,32.846,2012-08-03,ParaNorman,7.0,2234,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
9623,31900,fr,Gainsbourg (vie héroïque),9.122,2010-01-20,Gainsbourg: A Heroic Life,7.0,290,"[{'id': 18, 'name': 'Drama'}]"
9624,22660,en,Old Yeller,9.903,1957-12-25,Old Yeller,7.0,223,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 37, 'name': 'Western'}]"
9625,1630,en,The People vs. Larry Flynt,13.074,1996-12-25,The People vs. Larry Flynt,7.0,940,"[{'id': 18, 'name': 'Drama'}]"
9626,49530,en,In Time,71.77,2011-10-27,In Time,7.0,10203,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]"
9627,35854,cn,導火線,16.885,2007-07-26,Flash Point,7.0,273,"[{'id': 28, 'name': 'Action'}]"
9628,27899,en,Little Caesar,8.944,1931-01-25,Little Caesar,7.0,217,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]"
9629,13127,zh,殺破狼,17.056,2005-11-18,SPL: Kill Zone,6.9,252,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
9630,10560,en,Center Stage,9.451,2000-05-12,Center Stage,7.0,300,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
9631,9929,fr,Astérix et Cléopâtre,8.019,1968-12-16,Asterix and Cleopatra,7.0,812,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
9632,2758,en,Addams Family Values,51.827,1993-11-19,Addams Family Values,7.0,2599,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]"
9633,760883,de,Blood Red Sky,29.997,2021-07-23,Blood Red Sky,7.0,1327,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
9634,505706,de,Der Goldene Handschuh,8.538,2019-02-21,The Golden Glove,6.9,392,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
9635,426865,en,UFO,15.435,2018-09-04,UFO,7.0,369,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
9636,426613,en,The Miseducation of Cameron Post,18.023,2018-07-18,The Miseducation of Cameron Post,7.0,853,"[{'id': 18, 'name': 'Drama'}]"
9637,37950,en,Charlie St. Cloud,21.485,2010-07-30,Charlie St. Cloud,7.0,2018,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9638,13809,en,RocknRolla,16.715,2008-09-04,RocknRolla,7.0,2594,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
9639,13785,en,Best in Show,11.717,2000-09-29,Best in Show,7.0,493,"[{'id': 35, 'name': 'Comedy'}]"
9640,180863,en,T2 Trainspotting,12.6,2017-01-27,T2 Trainspotting,7.0,2846,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
9641,55787,en,Water for Elephants,13.719,2011-04-15,Water for Elephants,7.0,2335,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9642,46315,cs,Valerie a týden divů,7.747,1970-10-16,Valerie and Her Week of Wonders,7.0,202,"[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]"
9643,10858,en,Nixon,10.547,1995-12-22,Nixon,7.0,298,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
9644,893370,es,Virus: 32,74.125,2022-04-21,Virus:32,6.9,205,"[{'id': 27, 'name': 'Horror'}]"
9645,658760,de,Isi & Ossi,15.443,2020-02-14,Isi & Ossi,6.9,811,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
9646,458342,en,Private Life,11.437,2018-10-05,Private Life,6.9,312,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
9647,354859,en,The Promise,11.023,2016-12-02,The Promise,6.9,393,"[{'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
9648,76025,en,Shame,18.745,2011-10-02,Shame,6.9,2806,"[{'id': 18, 'name': 'Drama'}]"
9649,62837,en,Dolphin Tale,14.348,2011-09-23,Dolphin Tale,6.9,579,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
9650,21448,en,Mickey's Magical Christmas: Snowed in at the House of Mouse,20.627,2001-11-06,Mickey's Magical Christmas: Snowed in at the House of Mouse,6.9,237,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]"
9651,13198,en,Wristcutters: A Love Story,6.817,2007-10-19,Wristcutters: A Love Story,6.9,464,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]"
9652,12186,en,Defending Your Life,9.439,1991-03-22,Defending Your Life,6.9,217,"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]"
9653,11006,en,Smokey and the Bandit,15.14,1977-05-26,Smokey and the Bandit,7.0,600,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]"
9654,265228,fr,Timbuktu,8.641,2014-12-10,Timbuktu,6.9,415,"[{'id': 18, 'name': 'Drama'}]"
9655,241771,en,Beyond the Lights,10.3,2014-11-14,Beyond the Lights,6.9,340,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
9656,48303,fr,Copie conforme,8.926,2010-05-18,Certified Copy,6.9,334,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9657,33914,en,Frankenweenie,9.504,1984-12-14,Frankenweenie,6.9,343,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]"
9658,9434,en,Grosse Pointe Blank,16.034,1997-04-11,Grosse Pointe Blank,6.9,750,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]"
9659,9390,en,Jerry Maguire,18.03,1996-12-13,Jerry Maguire,6.9,2816,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9660,6878,en,Homeward Bound: The Incredible Journey,19.591,1993-02-03,Homeward Bound: The Incredible Journey,6.9,883,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
9661,384677,en,Set It Up,16.132,2018-06-15,Set It Up,6.9,2386,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
9662,342672,en,4th Man Out,6.431,2015-05-26,4th Man Out,6.9,300,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
9663,308084,en,Tangerine,12.491,2015-07-10,Tangerine,6.9,558,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
9664,41428,ja,鉄男,10.105,1989-07-01,Tetsuo: The Iron Man,6.9,455,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]"
9665,2064,en,While You Were Sleeping,14.5,1995-04-21,While You Were Sleeping,6.9,1493,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]"
9666,454652,en,Colette,15.447,2018-09-21,Colette,6.9,813,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
9667,300687,en,Same Kind of Different as Me,11.244,2017-10-20,Same Kind of Different as Me,7.0,224,"[{'id': 18, 'name': 'Drama'}]"
9668,38055,en,Megamind,47.505,2010-10-28,Megamind,6.9,6072,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]"
9669,12476,en,The Hidden,11.073,1987-10-30,The Hidden,6.9,327,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
9670,10445,en,Shadowlands,7.044,1993-12-25,Shadowlands,6.9,227,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9671,495193,en,Benji,15.077,2018-03-16,Benji,6.9,269,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
9672,87825,en,Trouble with the Curve,15.156,2012-09-21,Trouble with the Curve,6.9,1347,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9673,74534,en,The Best Exotic Marigold Hotel,10.232,2011-11-28,The Best Exotic Marigold Hotel,6.9,1194,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
9674,49444,en,Kung Fu Panda 2,81.221,2011-05-25,Kung Fu Panda 2,6.9,6112,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
9675,28053,en,City Island,7.424,2009-03-06,City Island,6.9,306,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]"
9676,18573,en,House of Wax,12.74,1953-04-16,House of Wax,6.9,270,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]"
9677,17965,en,The Abominable Dr. Phibes,8.283,1971-05-18,The Abominable Dr. Phibes,6.9,261,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]"
9678,11848,en,Animal Farm,16.993,1954-12-28,Animal Farm,7.0,402,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]"
9679,204082,en,Homefront,27.945,2013-11-12,Homefront,6.9,3054,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
9680,128136,en,My Awkward Sexual Adventure,13.646,2012-09-11,My Awkward Sexual Adventure,6.9,314,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
9681,65215,en,Stewie Griffin: The Untold Story,17.447,2005-07-23,Stewie Griffin: The Untold Story,6.9,335,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]"
9682,1808,en,Velvet Goldmine,12.174,1998-10-23,Velvet Goldmine,6.9,422,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
9683,512200,en,Jumanji: The Next Level,74.518,2019-12-04,Jumanji: The Next Level,6.9,7601,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]"
9684,397538,sv,Borg vs McEnroe,12.028,2017-09-08,Borg vs McEnroe,6.9,1042,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
9685,46705,en,Blue Valentine,20.413,2010-12-16,Blue Valentine,6.9,2844,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9686,33196,ko,해운대,26.726,2009-06-06,Tidal Wave,6.9,377,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
9687,22373,it,Saturno contro,9.59,2007-02-23,Saturn in Opposition,6.9,317,"[{'id': 18, 'name': 'Drama'}]"
9688,10882,en,Sleeping Beauty,59.153,1959-02-17,Sleeping Beauty,6.9,4628,"[{'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}]"
9689,9732,en,The Lion King II: Simba's Pride,70.44,1998-10-24,The Lion King II: Simba's Pride,6.9,4012,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]"
9690,2750,en,24 Hour Party People,11.219,2002-02-13,24 Hour Party People,6.9,368,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]"
9691,663712,en,Terrifier 2,314.665,2022-10-06,Terrifier 2,6.9,1131,"[{'id': 27, 'name': 'Horror'}]"
9692,559969,en,El Camino: A Breaking Bad Movie,26.949,2019-10-11,El Camino: A Breaking Bad Movie,6.9,4245,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
9693,487611,fr,Une Intime conviction,7.694,2019-02-06,Conviction,6.9,238,"[{'id': 18, 'name': 'Drama'}]"
9694,317560,en,Carrie Pilby,11.133,2017-03-31,Carrie Pilby,6.9,391,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]"
9695,71689,en,Phineas and Ferb: The Movie: Across the 2nd Dimension,23.895,2011-08-05,Phineas and Ferb: The Movie: Across the 2nd Dimension,6.9,471,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10770, 'name': 'TV Movie'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]"
9696,62214,en,Frankenweenie,29.323,2012-10-04,Frankenweenie,6.9,2920,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]"
9697,38366,it,Il ciclone,8.189,1996-12-20,Il ciclone,6.9,673,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]"
9698,13524,en,Battle of the Bulge,12.253,1965-12-16,Battle of the Bulge,6.9,212,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]"
9699,10217,en,The Sweet Hereafter,10.837,1997-09-25,The Sweet Hereafter,6.9,331,"[{'id': 18, 'name': 'Drama'}]"
9700,9692,en,The Woodsman,8.092,2004-12-24,The Woodsman,6.9,407,"[{'id': 18, 'name': 'Drama'}]"
9701,1999,en,In the Bedroom,13.832,2001-11-23,In the Bedroom,6.9,282,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
9702,1412,en,"sex, lies, and videotape",21.144,1989-08-04,"sex, lies, and videotape",6.9,748,"[{'id': 18, 'name': 'Drama'}]"
9703,606523,ko,낙원의 밤,30.247,2020-09-03,Night in Paradise,6.9,201,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]"
9704,9799,en,The Fast and the Furious,9.453,2001-06-22,The Fast and the Furious,6.9,8791,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
9705,6498,da,Nattevagten,10.07,1994-02-25,Nightwatch,6.9,210,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
9706,1553,fr,De battre mon cœur s'est arrêté,8.123,2005-03-16,The Beat That My Heart Skipped,6.9,366,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}]"
9707,676,en,Pearl Harbor,42.175,2001-05-21,Pearl Harbor,6.9,5715,"[{'id': 28, 'name': 'Action'}, {'id': 10752, 'name': 'War'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]"
9708,67,en,Paradise Now,8.36,2005-09-07,Paradise Now,6.9,216,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]"
9709,718633,en,Bruised,15.237,2021-11-17,Bruised,6.9,385,"[{'id': 18, 'name': 'Drama'}]"
9710,340684,en,Those People,8.359,2015-05-16,Those People,6.9,320,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9711,24420,en,The Time Traveler's Wife,20.548,2009-08-14,The Time Traveler's Wife,6.9,2198,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}]"
9712,14410,en,Notorious,19.524,2009-01-16,Notorious,6.9,617,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
9713,13715,en,At Close Range,7.972,1986-04-18,At Close Range,6.9,222,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
9714,9880,en,The Princess Diaries,40.441,2001-08-03,The Princess Diaries,6.9,4436,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]"
9715,1381,en,The Fountain,19.813,2006-11-22,The Fountain,6.9,2413,"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]"
9716,732450,en,Batman: Soul of the Dragon,22.492,2021-01-12,Batman: Soul of the Dragon,6.9,283,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}]"
9717,666750,en,Dragonheart: Vengeance,25.167,2020-02-04,Dragonheart: Vengeance,6.9,281,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
9718,500860,en,The Mustang,12.553,2019-03-15,The Mustang,6.9,348,"[{'id': 18, 'name': 'Drama'}]"
9719,423899,en,Victoria & Abdul,12.105,2017-09-13,Victoria & Abdul,6.9,1070,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
9720,42246,en,Tom and Jerry: The Fast and the Furry,41.01,2005-10-11,Tom and Jerry: The Fast and the Furry,6.9,219,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]"
9721,10443,en,Fearless,9.616,1993-10-15,Fearless,6.9,256,"[{'id': 18, 'name': 'Drama'}]"
9722,422803,en,A Shaun the Sheep Movie: Farmageddon,17.578,2019-09-26,A Shaun the Sheep Movie: Farmageddon,6.9,419,"[{'id': 35, 'name': 'Comedy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]"
9723,361292,en,Suspiria,23.028,2018-10-11,Suspiria,6.9,2193,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]"
9724,255718,en,Barbie: The Pearl Princess,29.388,2014-02-15,Barbie: The Pearl Princess,6.9,278,"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]"
9725,49018,en,Insidious,53.161,2010-09-13,Insidious,6.9,5954,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]"
9726,34067,ja,劇場版ポケットモンスター アドバンスジェネレーション ミュウと波導の勇者 ルカリオ,25.009,2005-07-16,Pokémon: Lucario and the Mystery of Mew,6.9,253,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
9727,24684,en,An Education,10.759,2009-10-29,An Education,6.9,1162,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]"
9728,560008,en,Minamata,12.794,2020-03-13,Minamata,6.9,211,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
9729,347031,en,Swiss Army Man,17.365,2016-06-24,Swiss Army Man,6.9,3145,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]"
9730,19494,en,Nine to Five,12.059,1980-12-18,Nine to Five,6.9,415,"[{'id': 35, 'name': 'Comedy'}]"
9731,379149,en,The Foreigner,27.613,2017-09-28,The Foreigner,6.9,2259,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]"
9732,16938,en,Black Christmas,9.271,1974-10-11,Black Christmas,6.9,627,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]"
9733,15163,en,Amazing Grace,8.082,2006-09-16,Amazing Grace,6.9,254,"[{'id': 18, 'name': 'Drama'}]"
9734,11227,fr,Angel-A,8.504,2005-12-21,Angel-A,6.9,595,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}]"
9735,10530,en,Pocahontas,48.181,1995-06-14,Pocahontas,6.9,5137,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]"
9736,12101,en,Soylent Green,17.968,1973-04-18,Soylent Green,6.9,1063,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]"
9737,11561,en,Sleeper,11.639,1973-12-17,Sleeper,6.9,664,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]"
9738,11033,en,Dressed to Kill,15.004,1980-07-25,Dressed to Kill,6.9,737,"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]"
9739,9952,en,Rescue Dawn,13.032,2006-09-09,Rescue Dawn,6.9,1052,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]"
9740,14506,en,The Adventures of Baron Munchausen,16.932,1988-12-07,The Adventures of Baron Munchausen,6.9,750,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]"
9741,6936,nl,Ben X,6.284,2007-08-26,Ben X,6.9,270,"[{'id': 18, 'name': 'Drama'}]"
9742,936,en,The Pink Panther,21.272,1963-12-18,The Pink Panther,6.9,860,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]"
9743,308,en,Broken Flowers,12.274,2005-08-05,Broken Flowers,6.9,1131,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}]"
9744,762504,en,Nope,75.055,2022-07-20,Nope,6.9,2740,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]"
9745,116440,en,Maggie Simpson in The Longest Daycare,10.813,2012-07-12,Maggie Simpson in The Longest Daycare,6.9,323,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]"
9746,291984,en,The Death & Life of John F. Donovan,13.736,2019-03-13,The Death & Life of John F. Donovan,6.9,642,"[{'id': 18, 'name': 'Drama'}]"
9747,16281,en,Creepshow,15.855,1982-11-12,Creepshow,6.9,843,"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]"
9748,8195,en,Ronin,13.563,1998-09-25,Ronin,6.9,2025,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
9749,4836,en,Layer Cake,15.629,2004-09-30,Layer Cake,6.9,1774,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]"
9750,2048,en,"I, Robot",34.908,2004-07-15,"I, Robot",6.9,10600,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]"
9751,204668,fr,Belle et Sébastien,14.291,2013-12-18,Belle and Sebastian,6.9,591,"[{'id': 12, 'name': 'Adventure'}]"
9752,140870,fr,Minuscule - La vallée des fourmis perdues,15.506,2013-11-17,Minuscule: Valley of the Lost Ants,6.9,386,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}]"
9753,26466,en,Triangle,20.552,2009-10-16,Triangle,6.9,2173,"[{'id': 27, 'name': 'Horror'}]"
9754,25196,en,Crazy Heart,12.316,2009-12-16,Crazy Heart,6.9,903,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]"
9755,19204,it,...E tu vivrai nel terrore! L'aldilà,15.472,1981-04-29,The Beyond,6.9,462,"[{'id': 27, 'name': 'Horror'}]"
9756,11864,en,Enemy Mine,14.543,1985-12-12,Enemy Mine,6.9,822,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]"
9757,491472,en,At Eternity's Gate,17.443,2018-11-15,At Eternity's Gate,6.9,1311,"[{'id': 18, 'name': 'Drama'}]"
9758,274870,en,Passengers,26.468,2016-12-21,Passengers,6.9,12094,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]"
9759,53596,es,También la lluvia,6.064,2011-01-05,Even the Rain,6.9,240,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]"
9760,349067,es,Vuelven,9.04,2017-11-02,Tigers Are Not Afraid,6.9,200,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]"
